"","ID","birth_date","sex","ID_father","ID_mother","mother","father","date_prev_birth","HH_ID","hh_position"
"5070",5137369,1938-06-20,2,NA,NA,0,0,NA,424198,3
"5071",5144927,1969-09-26,1,5136357,5137003,0,0,NA,278942,1
"5072",5148186,1984-04-04,2,NA,NA,0,0,NA,149162,2
"5073",5153557,1926-12-23,2,NA,NA,0,0,NA,29793,3
"5074",5154495,1930-03-06,1,NA,NA,0,0,NA,29793,3
"5075",5154628,1930-07-25,2,NA,NA,0,0,NA,131137,2
"5076",5156000,1934-09-30,2,NA,NA,0,0,NA,65979,3
"5077",5156169,1935-03-05,1,NA,NA,0,1,NA,20907,3
"5078",5156244,1935-05-21,1,NA,NA,0,0,NA,65979,3
"5079",5156514,1936-04-09,1,NA,NA,0,0,NA,221082,3
"5080",5157518,1939-04-19,2,NA,NA,0,0,NA,221082,3
"5081",5157558,1939-05-15,2,NA,NA,0,0,NA,6674,3
"5082",5157862,1940-05-11,1,NA,NA,0,0,NA,6674,3
"5083",5157870,1940-05-09,1,NA,NA,0,0,NA,427702,3
"5084",5159207,1944-10-14,2,NA,NA,1,0,NA,20907,3
"5085",5159509,1945-07-20,1,NA,NA,0,0,NA,105054,3
"5086",5159838,1946-05-22,2,NA,NA,0,0,NA,105054,3
"5087",5160343,1947-07-22,1,NA,NA,0,1,NA,356137,3
"5088",5161708,1950-10-06,2,NA,NA,0,0,NA,427702,3
"5089",5166794,1961-08-21,2,NA,NA,1,0,1994-06-30,356137,3
"5090",5167314,1962-09-22,1,NA,NA,0,1,NA,281169,3
"5091",5170734,1969-11-12,2,NA,NA,1,0,2000-06-30,281169,3
"5092",5171445,1971-07-04,2,NA,NA,1,0,1994-06-30,332705,3
"5093",5173099,1975-09-22,1,NA,NA,0,1,NA,332705,3
"5094",5173202,1976-01-04,1,NA,NA,0,1,NA,152950,3
"5095",5174054,1978-06-29,2,NA,NA,1,0,2000-06-30,152950,3
"5096",5174161,1978-09-23,2,5156169,5159207,0,0,NA,20907,1
"5097",5176439,1985-05-28,1,5160343,5166794,0,0,NA,356137,1
"5098",5176601,1985-11-30,1,5156169,5159207,0,0,NA,20907,1
"5099",5178889,1992-12-19,2,5160343,5166794,0,0,NA,356137,1
"5100",5179395,1994-06-28,2,5160343,5166794,0,0,NA,356137,1
"5101",5179567,1994-12-30,1,5173099,5171445,0,0,NA,332705,1
"5102",5180728,1998-07-17,1,5173202,5174054,0,0,NA,152950,1
"5103",5181241,2000-02-17,1,5167314,5170734,0,0,NA,281169,1
"5104",5181423,2000-09-17,2,5173202,5174054,0,0,NA,152950,1
"5105",5183794,1932-06-19,1,NA,NA,0,0,NA,10091,3
"5106",5183864,1932-09-07,2,NA,NA,0,0,NA,138562,3
"5107",5183869,1932-10-03,1,NA,NA,0,0,NA,138562,3
"5108",5183915,1932-12-23,2,NA,NA,0,0,NA,10091,3
"5109",5185598,1942-08-24,1,NA,NA,0,0,NA,423291,2
"5110",5186364,1946-08-16,1,NA,NA,0,1,NA,246658,3
"5111",5187074,1949-10-20,2,NA,NA,1,0,NA,246658,3
"5112",5187599,1952-02-22,1,NA,NA,0,1,NA,158984,3
"5113",5187662,1952-05-24,2,NA,NA,1,0,1981-06-30,158984,3
"5114",5189188,1958-02-09,1,NA,NA,0,1,NA,38597,3
"5115",5189894,1960-06-20,2,NA,NA,1,0,1983-06-30,38597,3
"5116",5192168,1968-02-15,1,NA,NA,0,1,NA,220517,3
"5117",5192217,1968-04-16,2,NA,NA,1,0,2000-06-30,220517,3
"5118",5192476,1969-03-23,1,NA,NA,0,0,NA,311206,2
"5119",5194296,1977-06-09,2,5187599,5187662,0,0,NA,158984,1
"5120",5195127,1981-07-14,1,5187599,5187662,0,0,NA,158984,1
"5121",5195514,1983-06-01,2,5189188,5189894,0,0,NA,38597,1
"5122",5195596,1983-12-15,2,5186364,5187074,0,0,NA,246658,1
"5123",5198044,1997-02-20,2,5192168,5192217,0,0,NA,220517,1
"5124",5198561,2000-04-27,1,5192168,5192217,0,0,NA,220517,1
"5125",5199493,1924-02-04,2,NA,NA,1,0,NA,319317,3
"5126",5199616,1924-12-20,1,NA,NA,0,1,NA,319317,3
"5127",5200333,1930-02-09,2,NA,NA,0,0,NA,80908,2
"5128",5200673,1932-03-05,1,NA,NA,0,0,NA,235755,3
"5129",5201009,1934-03-02,2,NA,NA,0,0,NA,26246,2
"5130",5201255,1935-05-16,1,NA,NA,0,1,NA,364207,3
"5131",5201346,1935-11-25,2,NA,NA,0,0,NA,235755,3
"5132",5201588,1937-05-17,2,NA,NA,1,0,NA,364207,3
"5133",5201996,1939-08-20,1,NA,NA,0,0,NA,89529,3
"5134",5202111,1940-05-31,2,NA,NA,0,0,NA,89529,3
"5135",5202758,1944-06-01,1,NA,NA,0,0,NA,356369,3
"5136",5203253,1947-01-02,2,NA,NA,0,0,NA,356369,3
"5137",5205185,1955-09-19,1,NA,NA,0,1,NA,417632,3
"5138",5205608,1957-06-26,2,NA,NA,1,0,1988-06-30,417632,3
"5139",5206293,1960-04-08,1,5199616,5199493,0,0,NA,319317,1
"5140",5207758,1965-06-27,1,NA,NA,0,0,NA,62232,3
"5141",5207952,1966-02-11,2,NA,NA,0,0,NA,62232,3
"5142",5209258,1971-02-16,2,5201255,5201588,0,0,NA,364207,1
"5143",5210189,1975-03-19,1,5201255,5201588,0,0,NA,364207,1
"5144",5211256,1980-08-15,1,5205185,5205608,0,0,NA,417632,1
"5145",5211767,1983-04-22,2,5205185,5205608,0,0,NA,417632,1
"5146",5212620,1988-01-05,2,5205185,5205608,0,0,NA,417632,1
"5147",5217255,1933-05-10,2,NA,NA,0,0,NA,216374,3
"5148",5217266,1933-05-07,1,NA,NA,0,0,NA,216374,3
"5149",5221062,1952-05-10,1,NA,NA,0,0,NA,102426,2
"5150",5221162,1952-10-24,1,NA,NA,0,1,NA,260991,3
"5151",5223186,1960-07-23,2,NA,NA,1,0,1991-06-30,260991,3
"5152",5223658,1962-05-10,1,NA,NA,0,1,NA,291251,3
"5153",5224771,1966-09-01,2,NA,NA,1,0,1993-06-30,291251,3
"5154",5225353,1969-01-12,1,NA,NA,0,1,NA,246468,3
"5155",5226025,1971-10-27,2,NA,NA,1,0,2001-10-01,246468,3
"5156",5229756,1990-03-29,2,5223658,5224771,0,0,NA,291251,1
"5157",5229902,1991-01-27,1,5221162,5223186,0,0,NA,260991,1
"5158",5230335,1993-08-02,1,5223658,5224771,0,0,NA,291251,1
"5159",5231269,1999-02-10,1,5225353,5226025,0,0,NA,246468,1
"5160",5232239,1918-06-19,2,NA,NA,0,0,NA,88303,5
"5161",5232868,1922-04-24,2,NA,NA,1,0,NA,174574,4
"5162",5234376,1928-03-18,1,NA,NA,0,0,NA,408384,3
"5163",5234803,1929-08-17,2,NA,NA,0,0,NA,408384,3
"5164",5236694,1934-12-29,1,NA,NA,0,1,NA,126218,5
"5165",5237248,1936-07-20,1,NA,NA,0,0,NA,385000,3
"5166",5237491,1937-02-11,2,NA,NA,1,0,NA,301,3
"5167",5237932,1938-04-25,1,NA,NA,0,1,NA,212934,3
"5168",5238104,1938-09-26,1,NA,NA,0,1,NA,301,3
"5169",5239099,1941-08-14,2,NA,NA,1,0,NA,212934,3
"5170",5239463,1942-09-05,2,NA,NA,0,0,NA,46557,2
"5171",5240079,1944-05-18,1,NA,NA,0,0,NA,88303,3
"5172",5240820,1946-01-19,2,NA,NA,0,0,NA,88303,3
"5173",5241005,1946-05-14,1,NA,NA,0,0,NA,7978,3
"5174",5241040,1946-06-12,2,NA,NA,0,0,NA,7978,3
"5175",5241710,1947-10-17,1,NA,NA,0,0,NA,414010,2
"5176",5242911,1950-04-14,1,NA,NA,0,1,NA,141304,3
"5177",5243988,1952-06-24,1,NA,NA,0,1,NA,120698,3
"5178",5244109,1952-09-24,1,NA,5232868,0,0,NA,174574,1
"5179",5244871,1954-03-06,2,NA,NA,1,0,1978-06-30,141304,3
"5180",5244937,1954-04-17,1,NA,NA,0,1,NA,5436,3
"5181",5245491,1955-06-27,2,5236694,NA,1,0,1973-06-30,126218,3
"5182",5246615,1957-08-04,2,NA,NA,0,0,NA,255368,2
"5183",5248098,1960-03-10,2,NA,NA,1,0,1990-06-30,5436,3
"5184",5248781,1961-05-30,2,NA,NA,0,0,NA,385000,3
"5185",5249376,1962-06-11,1,NA,NA,0,0,NA,248308,3
"5186",5249501,1962-08-18,2,NA,NA,0,0,NA,248308,3
"5187",5249721,1963-01-12,2,NA,NA,1,0,1992-06-30,120698,3
"5188",5250016,1963-08-15,1,NA,NA,0,0,NA,101100,2
"5189",5250841,1965-01-18,1,NA,NA,0,1,NA,126218,3
"5190",5253678,1970-04-03,1,NA,NA,0,0,NA,283969,3
"5191",5254784,1972-08-11,1,5238104,5237491,0,0,NA,301,1
"5192",5255005,1973-01-02,2,NA,NA,0,0,NA,283969,3
"5193",5255234,1973-07-14,1,5250841,5245491,0,0,NA,126218,1
"5194",5257165,1978-01-26,2,NA,NA,1,0,2000-06-30,15263,3
"5195",5257301,1978-05-06,1,NA,NA,0,1,NA,15263,3
"5196",5257389,1978-07-12,2,5237932,5239099,0,0,NA,212934,1
"5197",5257458,1978-09-24,2,5242911,5244871,0,0,NA,141304,1
"5198",5261975,1990-04-20,1,5243988,5249721,0,0,NA,120698,1
"5199",5262081,1990-07-23,2,5244937,5248098,0,0,NA,5436,1
"5200",5263026,1992-10-17,2,5243988,5249721,0,0,NA,120698,1
"5201",5265975,2000-11-20,2,5257301,5257165,0,0,NA,15263,1
"5202",5268144,1939-04-02,1,NA,NA,0,1,NA,285710,3
"5203",5268198,1939-11-22,2,NA,NA,1,0,NA,285710,3
"5204",5268979,1947-10-05,1,NA,NA,0,1,NA,428608,3
"5205",5268999,1948-01-21,2,NA,NA,1,0,NA,376542,3
"5206",5269190,1949-09-04,1,NA,NA,0,1,NA,376542,3
"5207",5269191,1949-09-05,2,NA,NA,1,0,NA,428608,3
"5208",5269778,1954-07-30,1,NA,NA,0,1,NA,415525,3
"5209",5270338,1958-12-11,2,NA,NA,1,0,1988-06-30,415525,3
"5210",5271450,1966-03-27,2,5268144,5268198,0,0,NA,285710,1
"5211",5272894,1977-03-23,1,5268144,5268198,0,0,NA,285710,1
"5212",5272997,1978-05-04,1,5268979,5269191,0,0,NA,428608,1
"5213",5273026,1978-08-01,2,5269190,5268999,0,0,NA,376542,1
"5214",5273213,1980-04-17,2,5268979,5269191,0,0,NA,428608,1
"5215",5273447,1982-05-22,2,5269190,5268999,0,0,NA,376542,1
"5216",5273678,1984-09-14,1,5269778,5270338,0,0,NA,415525,1
"5217",5273714,1985-02-10,1,5269190,5268999,0,0,NA,376542,1
"5218",5274036,1988-10-27,2,5269778,5270338,0,0,NA,415525,1
"5219",5276006,1920-09-25,2,NA,NA,0,0,NA,129258,3
"5220",5276156,1921-09-22,1,NA,NA,0,0,NA,129258,3
"5221",5277971,1930-02-14,1,NA,NA,0,0,NA,269941,3
"5222",5278402,1931-08-16,2,NA,NA,0,0,NA,269941,3
"5223",5282453,1946-07-12,2,NA,NA,0,0,NA,402189,2
"5224",5283173,1948-08-30,1,NA,NA,0,0,NA,281584,3
"5225",5283356,1949-04-04,1,NA,NA,0,1,NA,127322,3
"5226",5283377,1949-05-30,2,NA,NA,0,0,NA,281584,3
"5227",5283890,1950-11-27,2,NA,NA,1,0,NA,127322,3
"5228",5284210,1951-11-09,1,NA,NA,0,0,NA,296082,3
"5229",5284383,1952-06-05,2,NA,NA,0,0,1974-06-30,296082,3
"5230",5285774,1956-05-21,1,NA,NA,0,1,NA,31361,3
"5231",5286262,1957-09-25,1,NA,NA,0,1,NA,115816,3
"5232",5286871,1959-04-26,2,NA,NA,1,0,1983-06-30,271073,4
"5233",5287444,1960-10-19,2,NA,NA,1,0,1990-06-30,115816,3
"5234",5287624,1961-04-12,2,NA,NA,1,0,1986-06-30,31361,3
"5235",5289717,1966-08-18,1,NA,NA,0,0,NA,213006,3
"5236",5289719,1966-08-13,1,NA,NA,0,1,NA,371954,3
"5237",5289752,1966-09-10,2,NA,NA,1,0,2000-06-30,371954,3
"5238",5290599,1969-01-30,1,NA,NA,0,0,NA,112150,3
"5239",5290724,1969-05-24,2,NA,NA,1,0,1997-06-30,246374,3
"5240",5290864,1969-09-22,1,NA,NA,0,1,NA,246374,3
"5241",5291093,1970-05-29,1,NA,NA,0,0,NA,64412,3
"5242",5291273,1970-11-21,2,NA,NA,0,0,NA,112150,3
"5243",5292342,1974-03-05,2,NA,NA,0,0,1992-06-30,64412,3
"5244",5292509,1974-10-01,1,NA,NA,0,0,NA,215963,3
"5245",5292887,1975-12-05,2,NA,NA,0,0,NA,213006,3
"5246",5293764,1979-01-11,2,5283356,5283890,0,0,NA,127322,1
"5247",5293843,1979-05-07,2,NA,NA,0,0,NA,215963,3
"5248",5294315,1980-12-09,1,NA,5286871,0,0,NA,271073,1
"5249",5294969,1983-06-02,1,NA,5286871,0,0,NA,271073,1
"5250",5294970,1983-06-02,1,NA,5286871,0,0,NA,271073,1
"5251",5295634,1986-02-17,1,5285774,5287624,0,0,NA,31361,1
"5252",5296038,1987-11-22,1,5286262,5287444,0,0,NA,115816,1
"5253",5296674,1990-04-08,2,5286262,5287444,0,0,NA,115816,1
"5254",5297313,1992-10-28,1,5290864,5290724,0,0,NA,246374,1
"5255",5297414,1993-03-10,2,5289719,5289752,0,0,NA,371954,1
"5256",5297818,1994-11-27,2,5289719,5289752,0,0,NA,371954,1
"5257",5298474,1997-07-02,2,5290864,5290724,0,0,NA,246374,1
"5258",5299133,2000-07-20,1,5289719,5289752,0,0,NA,371954,1
"5259",5299438,1904-10-31,2,NA,NA,1,0,NA,397888,5
"5260",5300634,1926-11-23,1,NA,NA,0,0,NA,198287,3
"5261",5300730,1927-08-21,2,NA,NA,0,0,NA,303198,2
"5262",5300822,1928-04-08,2,NA,NA,0,0,NA,198287,3
"5263",5301764,1932-10-14,1,NA,NA,0,0,NA,373103,3
"5264",5302506,1936-09-07,2,NA,NA,0,0,NA,373103,3
"5265",5302687,1937-09-01,1,NA,NA,0,0,NA,225449,3
"5266",5302843,1938-05-24,2,NA,NA,0,0,NA,225449,3
"5267",5303333,1940-10-10,1,NA,5299438,0,0,NA,397888,3
"5268",5303357,1941-01-28,2,NA,NA,0,0,NA,397888,3
"5269",5305502,1950-10-30,1,NA,NA,0,1,NA,7314,4
"5270",5307470,1957-08-22,1,NA,NA,0,1,NA,51765,3
"5271",5308212,1960-01-16,2,NA,NA,1,0,1990-06-30,51765,3
"5272",5309358,1963-07-08,1,NA,NA,0,0,NA,386504,3
"5273",5310490,1967-03-17,2,NA,NA,0,0,NA,386504,3
"5274",5311403,1970-07-06,2,NA,NA,1,0,2000-06-30,392849,3
"5275",5311527,1970-12-27,1,NA,NA,0,1,NA,392849,3
"5276",5312251,1974-01-07,1,NA,NA,0,1,NA,138800,3
"5277",5312640,1975-08-23,2,NA,NA,1,0,2000-06-30,138800,3
"5278",5313621,1980-01-12,2,5305502,NA,0,0,NA,7314,1
"5279",5315581,1988-10-10,1,5307470,5308212,0,0,NA,51765,1
"5280",5316033,1990-11-30,2,5307470,5308212,0,0,NA,51765,1
"5281",5317417,1998-01-30,1,5311527,5311403,0,0,NA,392849,1
"5282",5317870,2000-06-20,2,5311527,5311403,0,0,NA,392849,1
"5283",5317889,2000-07-22,1,5312251,5312640,0,0,NA,138800,1
"5284",5318590,1923-10-13,2,NA,NA,0,0,NA,24980,2
"5285",5319041,1928-04-14,1,NA,NA,0,0,NA,419959,3
"5286",5319705,1933-03-16,2,NA,NA,0,0,NA,419959,3
"5287",5319835,1934-03-06,1,NA,NA,0,0,NA,297790,3
"5288",5319869,1934-05-08,2,NA,NA,0,0,NA,297790,3
"5289",5322428,1951-03-27,1,NA,NA,0,1,NA,2707,3
"5290",5322565,1951-11-03,2,NA,NA,1,0,1979-06-30,2707,3
"5291",5322900,1953-07-24,1,NA,NA,0,1,NA,128592,3
"5292",5323723,1957-05-18,2,NA,NA,1,0,1987-06-30,128592,3
"5293",5325407,1965-04-26,2,NA,NA,1,0,2001-06-30,121748,3
"5294",5326715,1971-02-28,1,NA,NA,0,1,NA,121748,3
"5295",5327705,1976-04-28,1,NA,NA,0,0,NA,13356,3
"5296",5327808,1977-01-10,2,NA,NA,0,0,NA,13356,3
"5297",5328146,1979-01-31,2,5322428,5322565,0,0,NA,2707,1
"5298",5329545,1987-11-09,1,5322900,5323723,0,0,NA,128592,1
"5299",5331312,1999-03-01,2,5326715,5325407,0,0,NA,121748,1
"5300",5331595,2001-01-10,2,5326715,5325407,0,0,NA,121748,1
"5301",5331750,1911-06-24,1,NA,NA,0,0,NA,283244,2
"5302",5332932,1930-05-01,2,NA,NA,1,0,NA,78796,4
"5303",5332970,1930-07-06,2,NA,NA,1,0,NA,98418,4
"5304",5335839,1949-02-04,2,NA,NA,1,0,NA,369824,3
"5305",5336027,1949-12-04,1,NA,NA,0,1,NA,369824,3
"5306",5337298,1956-03-02,1,NA,NA,0,0,NA,356465,2
"5307",5337328,1956-04-12,2,NA,5332970,0,0,NA,98418,1
"5308",5338337,1960-11-09,1,NA,NA,0,1,NA,305381,4
"5309",5339555,1965-11-20,2,NA,5332932,0,0,NA,78796,1
"5310",5341290,1975-07-06,1,5336027,5335839,0,0,NA,369824,1
"5311",5341852,1978-12-17,2,5336027,5335839,0,0,NA,369824,1
"5312",5342830,1984-12-05,1,5338337,NA,0,0,NA,305381,1
"5313",5349913,1931-04-25,1,NA,NA,0,0,NA,99189,3
"5314",5350210,1932-01-27,2,NA,NA,0,0,NA,209032,3
"5315",5350995,1933-11-18,2,NA,NA,0,0,NA,438901,3
"5316",5351573,1935-02-27,2,NA,NA,0,0,NA,99189,3
"5317",5351731,1935-06-14,1,NA,NA,0,0,NA,99370,3
"5318",5351960,1936-01-19,1,NA,NA,0,0,NA,209032,3
"5319",5353706,1939-11-09,1,NA,NA,0,0,NA,438901,3
"5320",5354163,1941-01-22,1,NA,NA,0,0,NA,181437,3
"5321",5355270,1943-11-10,1,NA,NA,0,0,NA,301488,3
"5322",5355521,1944-05-11,2,NA,NA,0,0,NA,301488,3
"5323",5360476,1952-11-14,2,NA,NA,1,0,1981-06-30,81542,3
"5324",5360539,1953-01-22,2,NA,NA,0,0,1970-06-30,99370,3
"5325",5361304,1954-03-12,1,NA,NA,0,1,NA,82069,4
"5326",5361836,1954-12-31,1,NA,NA,0,1,NA,81542,3
"5327",5361966,1955-03-29,2,NA,NA,1,0,1979-06-30,436335,4
"5328",5362308,1955-09-08,2,NA,NA,0,0,NA,181437,3
"5329",5363054,1956-10-06,1,NA,NA,0,1,NA,333018,3
"5330",5363080,1956-11-15,1,NA,NA,0,1,NA,338780,3
"5331",5363516,1957-06-03,2,NA,NA,1,0,1983-06-30,333018,3
"5332",5364041,1958-02-18,1,NA,NA,0,1,NA,215805,3
"5333",5365634,1960-06-19,2,NA,NA,1,0,1984-06-30,215805,3
"5334",5366642,1961-12-03,1,NA,NA,0,0,NA,70034,2
"5335",5366876,1962-03-19,2,NA,NA,1,0,1986-06-30,338780,3
"5336",5367061,1962-06-10,1,NA,NA,0,1,NA,98971,4
"5337",5370235,1967-02-16,1,NA,NA,0,1,NA,313581,3
"5338",5370461,1967-07-02,1,NA,NA,0,1,NA,135852,3
"5339",5371100,1968-07-04,2,NA,NA,1,0,1998-06-30,135852,3
"5340",5372167,1970-02-02,1,NA,NA,0,0,NA,232316,2
"5341",5372291,1970-04-08,2,NA,NA,1,0,1995-06-30,313581,3
"5342",5377077,1979-05-06,1,5363054,5363516,0,0,NA,333018,1
"5343",5377143,1979-07-07,1,NA,NA,0,0,NA,324646,3
"5344",5377923,1981-01-08,2,NA,NA,0,0,NA,324646,3
"5345",5378309,1981-10-21,2,5361836,5360476,0,0,NA,81542,1
"5346",5379387,1983-12-19,2,5363054,5363516,0,0,NA,333018,1
"5347",5379732,1984-09-02,1,5364041,5365634,0,0,NA,215805,1
"5348",5379830,1984-12-07,1,5363080,5366876,0,0,NA,338780,1
"5349",5379836,1984-12-02,1,5361304,NA,0,0,NA,82069,1
"5350",5380814,1986-12-23,1,5363080,5366876,0,0,NA,338780,1
"5351",5381118,1987-07-03,1,NA,5361966,0,0,NA,436335,1
"5352",5381310,1988-01-04,1,5367061,NA,0,0,NA,98971,1
"5353",5382326,1990-02-23,1,5367061,NA,0,0,NA,98971,1
"5354",5383241,1992-01-17,2,5367061,NA,0,0,NA,98971,1
"5355",5385028,1995-10-29,1,5370235,5372291,0,0,NA,313581,1
"5356",5385540,1996-12-09,1,5370461,5371100,0,0,NA,135852,1
"5357",5386242,1998-06-26,1,5370461,5371100,0,0,NA,135852,1
"5358",5387908,1918-09-01,2,NA,NA,1,0,NA,210089,4
"5359",5390621,1934-11-07,1,NA,NA,0,0,NA,161942,3
"5360",5390743,1935-05-19,2,NA,NA,0,0,NA,161942,3
"5361",5391977,1940-07-12,2,NA,NA,0,0,NA,292705,3
"5362",5392319,1942-03-14,1,NA,NA,0,0,NA,292705,3
"5363",5392679,1943-09-07,2,NA,NA,0,0,NA,431764,3
"5364",5392746,1943-12-19,1,NA,NA,0,0,NA,431764,3
"5365",5392830,1944-04-11,1,NA,NA,0,1,NA,252789,3
"5366",5393415,1946-03-09,1,NA,NA,0,0,NA,10852,3
"5367",5393847,1947-06-26,1,NA,5387908,0,0,NA,210089,1
"5368",5394645,1950-01-09,2,NA,NA,0,0,NA,10852,3
"5369",5394981,1951-02-21,2,NA,NA,1,0,NA,252789,3
"5370",5396974,1957-06-08,1,NA,NA,0,1,NA,207341,3
"5371",5398670,1962-08-07,2,NA,NA,1,0,1985-06-30,207341,3
"5372",5399652,1965-06-06,2,NA,NA,0,0,NA,74868,2
"5373",5400030,1966-07-11,1,NA,NA,0,0,NA,30629,2
"5374",5401315,1970-08-10,1,5392830,5394981,0,0,NA,252789,1
"5375",5402707,1975-01-01,1,5392830,5394981,0,0,NA,252789,1
"5376",5405744,1985-09-12,1,5396974,5398670,0,0,NA,207341,1
"5377",5410518,1924-11-24,1,NA,NA,0,1,NA,389037,3
"5378",5410854,1928-09-03,2,NA,NA,1,0,NA,389037,3
"5379",5411145,1931-03-21,2,NA,NA,0,0,NA,210359,2
"5380",5412449,1942-02-07,1,NA,NA,0,1,NA,51970,3
"5381",5412809,1944-11-19,2,NA,NA,1,0,NA,51970,3
"5382",5415219,1958-11-23,1,5410518,5410854,0,0,NA,389037,1
"5383",5417675,1973-01-20,2,5412449,5412809,0,0,NA,51970,1
"5384",5422379,1924-12-14,2,NA,NA,0,0,NA,407990,2
"5385",5423261,1931-01-29,2,NA,NA,0,0,NA,283495,3
"5386",5423571,1932-11-11,1,NA,NA,0,0,NA,283495,3
"5387",5432326,1970-02-05,1,NA,NA,0,1,NA,98271,3
"5388",5433851,1976-06-13,2,NA,NA,1,0,2001-11-01,98271,3
"5389",5439465,1930-03-10,1,NA,NA,0,1,NA,222751,3
"5390",5439833,1934-01-24,2,NA,NA,1,0,NA,222751,3
"5391",5440803,1943-08-02,1,NA,NA,0,0,NA,28587,3
"5392",5441838,1950-04-28,2,NA,NA,0,0,NA,28587,3
"5393",5443551,1961-01-27,2,NA,NA,1,0,1988-06-30,300409,4
"5394",5444757,1968-09-01,1,5439465,5439833,0,0,NA,222751,1
"5395",5446806,1985-05-26,1,NA,5443551,0,0,NA,300409,1
"5396",5447255,1988-09-09,2,NA,5443551,0,0,NA,300409,1
"5397",5449889,1923-12-23,1,NA,NA,0,0,NA,199236,2
"5398",5450248,1926-01-16,2,NA,NA,0,0,NA,352315,3
"5399",5450396,1927-01-26,1,NA,NA,0,0,NA,352315,3
"5400",5450784,1928-12-22,1,NA,NA,0,0,NA,198887,3
"5401",5451411,1931-10-15,2,NA,NA,0,0,NA,198887,3
"5402",5453020,1938-02-20,1,NA,NA,0,0,NA,269059,3
"5403",5453564,1940-03-31,2,NA,NA,0,0,NA,269059,3
"5404",5454516,1944-03-03,1,NA,NA,0,0,NA,367576,3
"5405",5455176,1946-08-06,2,NA,NA,0,0,NA,367576,3
"5406",5456989,1952-05-28,1,NA,NA,0,0,NA,107079,3
"5407",5457399,1953-09-14,2,NA,NA,0,0,1971-06-30,107079,3
"5408",5457777,1954-12-02,2,NA,NA,1,0,1978-06-30,280963,4
"5409",5459891,1960-11-19,1,NA,NA,0,0,NA,123525,2
"5410",5460601,1962-12-22,1,NA,NA,0,1,NA,279538,3
"5411",5460610,1962-12-30,2,NA,NA,1,0,1990-06-30,279538,3
"5412",5461952,1966-05-16,1,NA,NA,0,1,NA,142948,3
"5413",5463075,1969-10-06,2,NA,NA,1,0,2001-06-30,192157,3
"5414",5463152,1970-01-23,2,NA,NA,1,0,1998-06-30,142948,3
"5415",5463360,1970-09-11,1,NA,NA,0,1,NA,192157,3
"5416",5463560,1971-03-10,1,NA,NA,0,1,NA,224890,3
"5417",5464643,1974-09-12,2,NA,NA,1,0,2000-06-30,224890,3
"5418",5465846,1978-10-01,2,NA,5457777,0,0,NA,280963,1
"5419",5468296,1988-05-26,1,5460601,5460610,0,0,NA,279538,1
"5420",5468917,1990-11-27,2,5460601,5460610,0,0,NA,279538,1
"5421",5469017,1991-04-29,2,5463360,5463075,0,0,NA,192157,1
"5422",5469858,1994-09-15,2,5463360,5463075,0,0,NA,192157,1
"5423",5470405,1997-01-23,2,5463360,5463075,0,0,NA,192157,1
"5424",5470714,1998-05-31,2,5463560,5464643,0,0,NA,224890,1
"5425",5470822,1998-10-30,1,5461952,5463152,0,0,NA,142948,1
"5426",5471108,2000-02-19,1,5463560,5464643,0,0,NA,224890,1
"5427",5471355,2001-03-06,1,5463360,5463075,0,0,NA,192157,1
"5428",5472547,1931-03-24,2,NA,NA,0,0,NA,91612,2
"5429",5473825,1942-07-16,1,NA,NA,0,1,NA,408334,3
"5430",5473973,1943-08-27,2,NA,NA,1,0,NA,408334,3
"5431",5474488,1947-08-11,1,NA,NA,0,0,NA,236163,3
"5432",5474611,1948-06-13,2,NA,NA,0,0,NA,236163,3
"5433",5475081,1951-07-07,1,NA,NA,0,1,NA,385843,3
"5434",5475613,1954-10-20,2,NA,NA,1,0,1979-06-30,385843,3
"5435",5475818,1955-11-17,1,NA,NA,0,1,NA,70613,3
"5436",5476184,1958-01-06,1,NA,NA,0,1,NA,129339,3
"5437",5476354,1958-12-18,1,NA,NA,0,1,NA,210988,4
"5438",5476459,1959-06-18,2,NA,NA,1,0,1987-06-30,129339,3
"5439",5476718,1960-09-03,2,NA,NA,1,0,1987-06-30,70613,3
"5440",5476970,1962-03-24,2,NA,NA,1,0,1990-06-30,133214,3
"5441",5477512,1965-02-20,1,NA,NA,0,1,NA,133214,3
"5442",5477571,1965-05-10,1,NA,NA,0,0,NA,169738,3
"5443",5478886,1973-05-30,2,NA,NA,0,0,NA,169738,3
"5444",5479291,1976-06-20,2,5475081,5475613,0,0,NA,385843,1
"5445",5479624,1979-01-02,2,5473825,5473973,0,0,NA,408334,1
"5446",5479625,1979-01-25,2,5473825,5473973,0,0,NA,408334,1
"5447",5479729,1979-10-30,2,5475081,5475613,0,0,NA,385843,1
"5448",5479989,1981-08-28,1,5475818,5476718,0,0,NA,70613,1
"5449",5479998,1981-08-21,1,5477512,5476970,0,0,NA,133214,1
"5450",5480225,1983-04-09,2,5476184,5476459,0,0,NA,129339,1
"5451",5480385,1984-07-03,1,5475818,5476718,0,0,NA,70613,1
"5452",5480733,1987-07-20,1,5476184,5476459,0,0,NA,129339,1
"5453",5480755,1987-09-01,2,5476354,NA,0,0,NA,210988,1
"5454",5481066,1990-01-03,2,5477512,5476970,0,0,NA,133214,1
"5455",5482627,1916-04-14,2,NA,NA,0,0,NA,230021,2
